id,amount,created_at,completed_at,merchant_id,shopper_id,week
791,120.04,2018-01-28 13:40:00.000000,2018-01-30 17:52:52.000000,6,363,
792,233.39,2018-01-28 14:21:00.000000,2018-01-29 18:01:47.000000,1,35,
793,47.03,2018-01-28 15:02:00.000000,2018-01-29 17:45:15.000000,11,48,
794,316.33,2018-01-28 15:43:00.000000,2018-01-30 01:21:14.000000,12,42,
795,413.38,2018-01-28 17:46:00.000000,2018-01-30 13:30:37.000000,4,287,
796,267.57,2018-01-28 18:27:00.000000,2018-01-30 13:27:48.000000,7,57,
797,131.68,2018-01-28 19:08:00.000000,2018-01-29 20:10:35.000000,9,152,
798,290.36,2018-01-28 19:49:00.000000,2018-01-29 21:18:07.000000,10,129,
799,351.13,2018-01-28 20:30:00.000000,2018-01-31 07:32:18.000000,12,313,
800,241.78,2018-01-28 23:14:00.000000,2018-01-30 17:24:29.000000,8,270,
801,281.53,2018-01-29 00:51:00.000000,2018-01-31 17:57:49.000000,7,268,
802,87.87,2018-01-29 01:42:00.000000,2018-01-31 17:27:08.000000,8,1,
803,74.08,2018-01-29 02:33:00.000000,2018-01-30 05:20:32.000000,10,257,
804,397.56,2018-01-29 03:24:00.000000,2018-01-30 17:54:05.000000,12,61,
805,391.02,2018-01-29 04:15:00.000000,2018-01-30 09:37:48.000000,12,350,
806,390.19,2018-01-29 05:57:00.000000,2018-01-30 20:32:56.000000,9,344,
807,220.25,2018-01-29 06:48:00.000000,2018-01-30 15:22:02.000000,5,7,
808,225.1,2018-01-29 07:39:00.000000,2018-01-31 06:55:34.000000,5,345,
809,150.45,2018-01-29 08:30:00.000000,2018-01-31 01:58:49.000000,5,276,
810,88.26,2018-01-29 09:21:00.000000,2018-01-31 09:06:56.000000,3,16,
811,239.4,2018-01-29 11:03:00.000000,2018-01-30 22:34:04.000000,3,268,
812,274.55,2018-01-29 12:45:00.000000,2018-01-30 23:48:11.000000,4,222,
813,286.27,2018-01-29 13:36:00.000000,2018-01-31 19:37:48.000000,6,330,
814,152.29,2018-01-29 14:27:00.000000,2018-01-31 02:16:27.000000,14,140,
815,92.44,2018-01-29 15:18:00.000000,2018-01-31 23:52:18.000000,10,74,
816,354.78,2018-01-29 17:00:00.000000,2018-02-01 08:30:12.000000,14,88,
817,278.75,2018-01-29 17:51:00.000000,2018-01-31 10:05:58.000000,3,209,
818,122.28,2018-01-29 18:42:00.000000,2018-02-01 08:42:44.000000,11,310,
819,259.36,2018-01-29 19:33:00.000000,2018-02-01 09:17:21.000000,9,194,
820,43.13,2018-01-29 20:24:00.000000,2018-02-01 08:14:19.000000,12,164,
821,321.45,2018-01-29 21:15:00.000000,2018-02-01 01:39:23.000000,14,105,
822,112.49,2018-01-29 22:57:00.000000,2018-02-01 16:03:54.000000,11,155,
823,275.74,2018-01-30 03:44:00.000000,,2,89,
824,387.14,2018-01-30 11:12:00.000000,,7,250,
825,163.45,2018-01-30 12:48:00.000000,,1,350,
826,232.78,2018-01-30 13:20:00.000000,,12,236,
827,143.2,2018-01-30 22:56:00.000000,,11,118,
828,160.01,2018-01-30 23:28:00.000000,,3,181,
829,421.89,2018-01-31 00:38:00.000000,,2,270,
830,100.18,2018-01-31 01:16:00.000000,,3,223,
831,363.43,2018-01-31 02:32:00.000000,,6,221,
832,36.72,2018-01-31 03:48:00.000000,,10,328,
833,422.95,2018-01-31 04:26:00.000000,,1,287,
834,226.98,2018-01-31 05:04:00.000000,,11,62,
835,177.06,2018-01-31 05:42:00.000000,,3,351,
836,326.65,2018-01-31 06:20:00.000000,,5,123,
837,110.72,2018-01-31 10:46:00.000000,,10,102,
838,252.6,2018-01-31 20:54:00.000000,,2,256,
839,110.29,2018-02-01 03:23:00.000000,,13,307,
840,337.61,2018-02-01 03:52:00.000000,,14,191,
841,278.05,2018-02-01 04:21:00.000000,,5,277,
842,398.52,2018-02-01 07:44:00.000000,,7,287,
843,151.67,2018-02-01 08:13:00.000000,,4,33,
844,55.27,2018-02-01 09:40:00.000000,,5,208,
845,106.45,2018-02-01 12:05:00.000000,,4,143,
846,254.25,2018-02-01 16:55:00.000000,,3,166,
847,113.87,2018-01-30 01:04:00.000000,2018-02-01 18:33:40.000000,11,306,
848,92.46,2018-01-30 01:36:00.000000,2018-02-01 12:22:21.000000,3,270,
849,331.23,2018-01-30 02:08:00.000000,2018-02-01 06:11:02.000000,5,97,
850,169.89,2018-01-30 02:40:00.000000,2018-02-01 11:30:09.000000,14,136,
851,391.3,2018-01-30 03:12:00.000000,2018-02-01 18:59:29.000000,6,289,
852,407.75,2018-01-30 04:16:00.000000,2018-02-01 10:36:40.000000,11,263,
853,183.78,2018-01-30 05:20:00.000000,2018-01-31 07:42:16.000000,9,158,
854,319.48,2018-01-30 05:52:00.000000,2018-02-01 22:28:48.000000,11,25,
855,123.67,2018-01-30 06:24:00.000000,2018-02-01 15:55:14.000000,5,41,
856,423.79,2018-01-30 06:56:00.000000,2018-02-01 12:54:16.000000,10,33,
857,133.1,2018-01-30 07:28:00.000000,2018-02-01 19:34:06.000000,7,303,
858,90.23,2018-01-30 08:32:00.000000,2018-02-02 01:36:45.000000,13,312,
859,316.2,2018-01-30 09:04:00.000000,2018-02-01 16:41:10.000000,2,329,
860,288.41,2018-01-30 09:36:00.000000,2018-02-01 22:24:14.000000,4,132,
861,267.35,2018-01-30 10:08:00.000000,2018-02-01 23:28:01.000000,2,74,
862,306.29,2018-01-30 10:40:00.000000,2018-02-01 08:18:36.000000,14,135,
863,84.27,2018-01-30 12:16:00.000000,2018-02-01 00:05:18.000000,5,14,
864,393.37,2018-01-30 13:52:00.000000,2018-02-01 23:39:09.000000,2,131,
865,32.75,2018-01-30 14:24:00.000000,2018-02-01 03:34:33.000000,14,128,
866,285.41,2018-01-30 14:56:00.000000,2018-02-01 19:36:41.000000,1,310,
867,124.32,2018-01-30 15:28:00.000000,2018-02-01 23:28:04.000000,11,298,
868,213.02,2018-01-30 16:00:00.000000,2018-02-02 10:24:16.000000,1,36,
869,376.66,2018-01-30 17:04:00.000000,2018-02-01 20:16:55.000000,2,358,
870,428.04,2018-01-30 17:36:00.000000,2018-02-02 09:53:39.000000,11,133,
871,137.5,2018-01-30 18:08:00.000000,2018-01-31 20:23:13.000000,12,258,
872,208.75,2018-01-30 18:40:00.000000,2018-02-01 20:18:53.000000,10,334,
873,89.41,2018-01-30 19:12:00.000000,2018-02-01 07:39:16.000000,12,169,
874,361.99,2018-01-30 20:16:00.000000,2018-02-02 01:35:38.000000,3,288,
875,377.13,2018-01-30 20:48:00.000000,2018-02-01 04:50:42.000000,6,117,
876,188.98,2018-01-30 21:20:00.000000,2018-02-02 01:11:54.000000,6,361,
877,113.51,2018-01-30 21:52:00.000000,2018-02-02 09:49:33.000000,9,370,
878,442.13,2018-01-30 22:24:00.000000,2018-02-02 01:08:22.000000,14,303,
879,123.13,2018-01-31 01:54:00.000000,2018-02-02 01:23:38.000000,1,82,
880,74.61,2018-01-31 03:10:00.000000,2018-02-01 07:26:19.000000,13,374,
881,332.02,2018-01-31 06:58:00.000000,2018-02-02 13:57:04.000000,13,158,
882,439.04,2018-01-31 07:36:00.000000,2018-02-01 15:43:20.000000,1,77,
883,320.55,2018-01-31 08:14:00.000000,2018-02-02 08:25:47.000000,14,386,
884,206.12,2018-01-31 08:52:00.000000,2018-02-02 01:32:03.000000,14,138,
885,232.12,2018-01-31 10:08:00.000000,2018-02-02 20:57:39.000000,7,164,
886,427.4,2018-01-31 11:24:00.000000,2018-02-03 00:57:43.000000,5,43,
887,180.77,2018-01-31 12:02:00.000000,2018-02-01 17:00:45.000000,12,41,
888,224,2018-01-31 12:40:00.000000,2018-02-02 07:22:29.000000,14,150,
889,144.01,2018-01-31 13:18:00.000000,2018-02-03 02:57:15.000000,9,60,
890,382.77,2018-01-31 14:34:00.000000,2018-02-03 02:13:59.000000,4,4,
891,411.19,2018-01-31 15:12:00.000000,2018-02-02 17:05:45.000000,10,129,
892,137.82,2018-01-31 15:50:00.000000,2018-02-01 17:27:53.000000,11,219,
893,261.04,2018-01-31 16:28:00.000000,2018-02-02 23:48:53.000000,6,174,
894,257.33,2018-01-31 17:06:00.000000,2018-02-03 10:06:16.000000,5,58,
895,60.04,2018-01-31 18:22:00.000000,2018-02-03 10:17:38.000000,2,187,
896,403.66,2018-01-31 19:00:00.000000,2018-02-02 22:00:51.000000,11,32,
897,317.41,2018-01-31 19:38:00.000000,2018-02-02 00:10:27.000000,9,117,
898,207.13,2018-01-31 20:16:00.000000,2018-02-03 11:38:04.000000,12,6,
899,419.27,2018-01-31 21:32:00.000000,2018-02-02 13:46:41.000000,3,272,
900,190.32,2018-01-31 22:10:00.000000,2018-02-02 23:22:25.000000,13,178,
901,109.92,2018-01-31 23:26:00.000000,2018-02-02 04:46:24.000000,7,148,
902,448.26,2018-02-01 00:29:00.000000,2018-02-02 20:39:47.000000,4,6,
903,188.42,2018-02-01 00:58:00.000000,2018-02-03 12:18:32.000000,3,34,
904,249.25,2018-02-01 01:27:00.000000,2018-02-03 18:24:28.000000,4,12,
905,166.2,2018-02-01 01:56:00.000000,2018-02-02 07:21:04.000000,8,117,
906,215.4,2018-02-01 02:54:00.000000,2018-02-02 18:05:43.000000,3,11,
907,344.02,2018-02-01 04:50:00.000000,2018-02-03 17:18:59.000000,12,364,
908,187.49,2018-02-01 05:19:00.000000,2018-02-02 20:37:55.000000,4,334,
909,251.93,2018-02-01 05:48:00.000000,2018-02-03 01:54:46.000000,12,143,
910,309.95,2018-02-01 06:17:00.000000,2018-02-02 13:26:34.000000,13,235,
911,438.6,2018-02-01 07:15:00.000000,2018-02-03 22:21:03.000000,2,95,
912,325.65,2018-02-01 08:42:00.000000,2018-02-03 15:13:33.000000,12,70,
913,96.87,2018-02-01 09:11:00.000000,2018-02-03 19:19:08.000000,12,391,
914,200.56,2018-02-01 10:09:00.000000,2018-02-03 10:54:34.000000,3,365,
915,265.23,2018-02-01 10:38:00.000000,2018-02-02 16:21:35.000000,14,24,
916,73.62,2018-02-01 11:07:00.000000,2018-02-03 02:40:22.000000,3,326,
917,91.52,2018-02-01 12:34:00.000000,2018-02-03 00:23:53.000000,2,261,
918,347.04,2018-02-01 13:03:00.000000,2018-02-02 15:41:46.000000,8,63,
919,171.93,2018-02-01 13:32:00.000000,2018-02-04 03:49:26.000000,12,15,
920,397.18,2018-02-01 14:01:00.000000,2018-02-02 14:46:56.000000,5,167,
921,288.73,2018-02-01 14:30:00.000000,2018-02-03 22:53:13.000000,5,140,
922,70.54,2018-02-01 15:28:00.000000,2018-02-03 13:40:11.000000,9,326,
923,51.15,2018-02-01 15:57:00.000000,2018-02-02 21:27:49.000000,9,201,
924,289.82,2018-02-01 16:26:00.000000,2018-02-04 08:02:41.000000,12,169,
925,150.44,2018-02-01 17:24:00.000000,2018-02-03 01:49:51.000000,1,40,
926,234.04,2018-02-01 17:53:00.000000,2018-02-03 07:16:14.000000,9,251,
927,365.54,2018-02-01 19:20:00.000000,,11,264,
928,223.7,2018-02-02 15:12:00.000000,,4,116,
929,427.87,2018-02-02 17:06:00.000000,,6,321,
930,258.03,2018-02-03 10:15:00.000000,,7,340,
931,275.73,2018-02-03 13:40:00.000000,,9,87,
932,256.91,2018-02-03 16:24:00.000000,,8,23,
933,219.72,2018-02-03 19:08:00.000000,,1,97,
934,125.08,2018-02-04 11:06:00.000000,,2,86,
935,204.5,2018-02-04 12:20:00.000000,,9,336,
936,327.27,2018-02-04 17:16:00.000000,,9,247,
937,340.58,2018-02-04 17:53:00.000000,,10,352,
938,320.45,2018-02-04 19:44:00.000000,,12,380,
939,128.99,2018-02-04 21:35:00.000000,,6,164,
940,354.38,2018-02-04 23:26:00.000000,,9,314,
941,198.2,2018-02-05 01:42:00.000000,,8,118,
942,93.1,2018-02-05 02:50:00.000000,,10,179,
943,171.18,2018-02-05 03:24:00.000000,,14,64,
944,334.05,2018-02-05 03:58:00.000000,,5,270,
945,139.95,2018-02-05 04:32:00.000000,,7,390,
946,290.21,2018-02-01 19:49:00.000000,2018-02-02 21:13:01.000000,1,234,
947,52.46,2018-02-01 20:18:00.000000,2018-02-03 21:18:09.000000,14,302,
948,148.06,2018-02-01 20:47:00.000000,2018-02-03 04:38:30.000000,6,398,
949,300.22,2018-02-01 21:16:00.000000,2018-02-03 03:50:15.000000,1,368,
950,231.58,2018-02-01 21:45:00.000000,2018-02-03 14:52:17.000000,7,43,
951,268.09,2018-02-01 22:14:00.000000,2018-02-03 14:05:09.000000,7,352,
952,350.72,2018-02-01 23:12:00.000000,2018-02-04 09:02:18.000000,8,105,
953,82.99,2018-02-01 23:41:00.000000,2018-02-04 15:46:00.000000,11,388,
954,293.83,2018-02-02 00:57:00.000000,2018-02-03 15:51:03.000000,12,307,
955,217.04,2018-02-02 01:54:00.000000,2018-02-03 22:45:32.000000,2,277,
956,284.89,2018-02-02 02:51:00.000000,2018-02-04 02:37:25.000000,11,225,
957,248.22,2018-02-02 04:45:00.000000,2018-02-03 10:06:55.000000,13,103,
958,258.51,2018-02-02 05:42:00.000000,2018-02-04 19:18:54.000000,1,395,
959,209.2,2018-02-02 06:39:00.000000,2018-02-04 03:16:00.000000,1,205,
960,322.93,2018-02-02 07:36:00.000000,2018-02-04 00:35:57.000000,2,226,
961,57.44,2018-02-02 08:33:00.000000,2018-02-04 16:02:55.000000,7,6,
962,426.13,2018-02-02 10:27:00.000000,2018-02-04 15:25:08.000000,2,42,
963,368.68,2018-02-02 11:24:00.000000,2018-02-03 13:40:31.000000,9,43,
964,449.03,2018-02-02 12:21:00.000000,2018-02-04 01:16:08.000000,10,126,
965,404.43,2018-02-02 13:18:00.000000,2018-02-04 09:17:22.000000,14,173,
966,263.75,2018-02-02 14:15:00.000000,2018-02-04 07:46:02.000000,7,84,
967,181.45,2018-02-02 16:09:00.000000,2018-02-04 11:15:53.000000,4,371,
968,142.14,2018-02-02 19:00:00.000000,2018-02-05 12:09:44.000000,1,360,
969,442.54,2018-02-02 19:57:00.000000,2018-02-04 12:00:53.000000,9,56,
970,361.96,2018-02-02 20:54:00.000000,2018-02-04 14:41:14.000000,5,245,
971,342.53,2018-02-02 21:51:00.000000,2018-02-04 07:00:56.000000,3,98,
972,331.97,2018-02-02 22:48:00.000000,2018-02-05 16:16:21.000000,8,140,
973,125.66,2018-02-03 00:41:00.000000,2018-02-04 01:33:12.000000,12,379,
974,338.72,2018-02-03 01:22:00.000000,2018-02-04 22:32:07.000000,1,400,
975,447.91,2018-02-03 02:03:00.000000,2018-02-04 02:46:16.000000,14,390,
976,96.18,2018-02-03 02:44:00.000000,2018-02-05 09:22:35.000000,12,341,
977,402.34,2018-02-03 03:25:00.000000,2018-02-05 00:18:22.000000,13,212,
978,266.09,2018-02-03 04:47:00.000000,2018-02-04 22:30:13.000000,2,390,
979,151.36,2018-02-03 05:28:00.000000,2018-02-05 20:16:24.000000,6,377,
980,340.71,2018-02-03 06:09:00.000000,2018-02-05 00:18:34.000000,9,164,
981,247.94,2018-02-03 06:50:00.000000,2018-02-04 13:28:34.000000,4,395,
982,232.54,2018-02-03 07:31:00.000000,2018-02-04 11:07:29.000000,13,236,
983,258.59,2018-02-03 08:12:00.000000,2018-02-04 17:24:09.000000,8,261,
984,125.46,2018-02-03 09:34:00.000000,2018-02-05 02:02:37.000000,7,286,
985,252.69,2018-02-03 10:56:00.000000,2018-02-05 21:17:48.000000,12,274,
986,158.67,2018-02-03 11:37:00.000000,2018-02-06 00:05:57.000000,2,285,
987,257.66,2018-02-03 12:18:00.000000,2018-02-05 20:59:16.000000,5,310,
988,133.12,2018-02-03 12:59:00.000000,2018-02-04 21:32:33.000000,13,52,
989,71.27,2018-02-03 15:02:00.000000,2018-02-05 12:52:25.000000,8,227,
990,330.49,2018-02-03 15:43:00.000000,2018-02-05 19:07:19.000000,4,130,
991,165.96,2018-02-03 17:05:00.000000,2018-02-05 20:19:42.000000,9,375,
992,127.32,2018-02-03 17:46:00.000000,2018-02-05 00:31:15.000000,2,45,
993,59.07,2018-02-03 18:27:00.000000,2018-02-05 21:32:32.000000,13,244,
994,359.96,2018-02-03 20:30:00.000000,2018-02-05 19:28:36.000000,14,142,
995,262.38,2018-02-03 21:11:00.000000,2018-02-06 00:58:52.000000,7,281,
996,249.65,2018-02-03 21:52:00.000000,2018-02-05 03:58:09.000000,6,166,
997,34.47,2018-02-03 22:33:00.000000,2018-02-05 00:37:51.000000,3,156,
998,178.99,2018-02-03 23:14:00.000000,2018-02-06 06:46:02.000000,12,202,
999,105.19,2018-02-03 23:55:00.000000,2018-02-05 14:47:57.000000,12,73,
1000,119.26,2018-02-04 01:14:00.000000,2018-02-05 03:35:31.000000,1,46,
1001,191.71,2018-02-04 01:51:00.000000,2018-02-05 14:47:05.000000,5,197,
1002,450.18,2018-02-04 02:28:00.000000,2018-02-06 12:31:13.000000,11,90,
1003,370.32,2018-02-04 03:05:00.000000,2018-02-06 19:17:32.000000,12,153,
1004,366.29,2018-02-04 03:42:00.000000,2018-02-06 04:58:28.000000,5,2,
1005,199.32,2018-02-04 04:56:00.000000,2018-02-05 08:35:51.000000,13,159,
1006,119.45,2018-02-04 05:33:00.000000,2018-02-06 11:45:58.000000,4,374,
1007,208.9,2018-02-04 06:10:00.000000,2018-02-06 14:04:39.000000,9,12,
1008,86.6,2018-02-04 06:47:00.000000,2018-02-06 17:00:49.000000,8,335,
1009,273.58,2018-02-04 07:24:00.000000,2018-02-06 11:49:02.000000,5,274,
1010,119.21,2018-02-04 08:38:00.000000,2018-02-06 13:38:01.000000,6,345,
1011,274.97,2018-02-04 09:15:00.000000,2018-02-06 10:26:55.000000,1,357,
1012,181.46,2018-02-04 09:52:00.000000,2018-02-07 00:36:46.000000,5,328,
1013,174.5,2018-02-04 12:57:00.000000,2018-02-06 10:45:44.000000,14,111,
1014,413.1,2018-02-04 13:34:00.000000,2018-02-05 20:17:02.000000,7,382,
1015,355.74,2018-02-04 14:11:00.000000,2018-02-05 22:17:45.000000,8,336,
1016,374.79,2018-02-04 14:48:00.000000,2018-02-05 20:22:46.000000,12,44,
1017,183.99,2018-02-04 15:25:00.000000,2018-02-05 21:29:20.000000,13,357,
1018,85.05,2018-02-04 16:02:00.000000,2018-02-05 23:09:46.000000,11,88,
1019,287.57,2018-02-04 16:39:00.000000,2018-02-06 09:51:18.000000,12,311,
1020,37.37,2018-02-04 18:30:00.000000,2018-02-06 00:15:34.000000,6,397,
1021,102.84,2018-02-04 19:07:00.000000,2018-02-06 23:57:58.000000,11,268,
1022,312.38,2018-02-04 20:21:00.000000,2018-02-06 00:46:14.000000,6,181,
1023,244.53,2018-02-04 20:58:00.000000,2018-02-07 02:10:09.000000,14,367,
1024,31.32,2018-02-04 22:12:00.000000,2018-02-07 11:16:10.000000,3,112,
1025,51.74,2018-02-04 22:49:00.000000,2018-02-07 13:30:39.000000,14,119,
1026,77.51,2018-02-05 01:08:00.000000,2018-02-06 20:38:39.000000,5,32,
1027,345.78,2018-02-05 02:16:00.000000,2018-02-07 15:47:20.000000,12,238,
1028,27.3,2018-02-05 05:06:00.000000,2018-02-06 12:56:50.000000,9,378,
1029,391.93,2018-02-05 05:40:00.000000,2018-02-07 17:41:34.000000,4,71,
1030,216.11,2018-02-05 07:22:00.000000,,12,106,
1031,366.01,2018-02-05 23:48:00.000000,,10,218,
1032,446.14,2018-02-06 00:37:00.000000,,7,352,
1033,287.26,2018-02-06 01:14:00.000000,,3,228,
1034,178.1,2018-02-06 03:42:00.000000,,12,34,
1035,341.92,2018-02-06 08:38:00.000000,,4,163,
1036,446.04,2018-02-06 11:43:00.000000,,12,19,
1037,337.17,2018-02-06 12:20:00.000000,,6,259,
1038,44.03,2018-02-06 20:58:00.000000,,12,79,
1039,417.77,2018-02-07 05:24:00.000000,,3,101,
1040,36.62,2018-02-07 06:00:00.000000,,12,64,
1041,383.31,2018-02-07 11:24:00.000000,,1,57,
1042,327.19,2018-02-07 13:12:00.000000,,4,278,
1043,386.63,2018-02-07 16:12:00.000000,,5,268,
1044,323.98,2018-02-07 22:48:00.000000,,8,104,
1045,185.14,2018-02-08 02:27:00.000000,,12,54,
1046,70.53,2018-02-08 04:05:00.000000,,1,351,
1047,134.22,2018-02-08 04:54:00.000000,,4,299,
1048,432.68,2018-02-08 06:32:00.000000,,10,369,
1049,259.24,2018-02-08 07:21:00.000000,,10,257,
1050,96.57,2018-02-05 07:56:00.000000,2018-02-06 12:30:12.000000,13,391,
1051,343.96,2018-02-05 08:30:00.000000,2018-02-08 01:00:21.000000,7,40,
1052,441.93,2018-02-05 09:04:00.000000,2018-02-07 03:24:54.000000,12,201,
1053,214.13,2018-02-05 09:38:00.000000,2018-02-07 09:29:27.000000,6,392,
1054,104.03,2018-02-05 10:12:00.000000,2018-02-07 20:43:38.000000,7,73,
1055,356.28,2018-02-05 10:46:00.000000,2018-02-07 22:59:09.000000,7,207,
1056,422.85,2018-02-05 11:54:00.000000,2018-02-07 23:58:17.000000,8,94,
1057,178.96,2018-02-05 12:28:00.000000,2018-02-08 00:22:08.000000,8,343,
1058,252.76,2018-02-05 13:02:00.000000,2018-02-07 19:17:10.000000,5,134,
1059,430.48,2018-02-05 13:36:00.000000,2018-02-06 18:24:25.000000,7,347,
1060,277.3,2018-02-05 14:10:00.000000,2018-02-08 07:28:29.000000,2,74,
1061,392.46,2018-02-05 15:18:00.000000,2018-02-06 20:13:54.000000,4,70,
1062,361.93,2018-02-05 15:52:00.000000,2018-02-06 20:17:29.000000,2,23,
1063,185.17,2018-02-05 16:26:00.000000,2018-02-08 05:13:45.000000,12,290,
1064,133.27,2018-02-05 17:00:00.000000,2018-02-07 00:13:51.000000,12,76,
1065,334.05,2018-02-05 17:34:00.000000,2018-02-08 06:35:59.000000,3,65,
1066,443.11,2018-02-05 18:42:00.000000,2018-02-07 10:48:49.000000,14,118,
1067,133.4,2018-02-05 19:16:00.000000,2018-02-08 12:11:03.000000,14,304,
1068,231.45,2018-02-05 19:50:00.000000,2018-02-07 11:38:28.000000,6,372,
1069,297.59,2018-02-05 20:24:00.000000,2018-02-07 05:36:55.000000,9,278,
1070,291.92,2018-02-05 20:58:00.000000,2018-02-08 12:41:43.000000,10,155,
1071,349.85,2018-02-05 21:32:00.000000,2018-02-08 09:30:07.000000,12,57,
1072,90.96,2018-02-05 22:40:00.000000,2018-02-07 13:37:20.000000,6,88,
1073,228.99,2018-02-05 23:14:00.000000,2018-02-07 23:34:03.000000,11,188,
1074,308.93,2018-02-06 01:51:00.000000,2018-02-08 18:52:04.000000,6,57,
1075,341.26,2018-02-06 02:28:00.000000,2018-02-07 17:46:20.000000,10,327,
1076,152.26,2018-02-06 03:05:00.000000,2018-02-08 19:04:29.000000,2,271,
1077,253.54,2018-02-06 04:56:00.000000,2018-02-08 00:05:51.000000,14,322,
1078,86.05,2018-02-06 05:33:00.000000,2018-02-08 21:44:08.000000,1,54,
1079,308.74,2018-02-06 06:10:00.000000,2018-02-07 15:33:35.000000,1,67,
1080,330.8,2018-02-06 06:47:00.000000,2018-02-07 09:25:38.000000,3,230,
1081,200.3,2018-02-06 07:24:00.000000,2018-02-07 23:59:51.000000,10,336,
1082,100.37,2018-02-06 09:15:00.000000,2018-02-07 13:37:55.000000,10,251,
1083,48.88,2018-02-06 09:52:00.000000,2018-02-08 04:57:22.000000,7,100,
1084,423.82,2018-02-06 10:29:00.000000,2018-02-08 11:13:22.000000,4,353,
1085,386.76,2018-02-06 11:06:00.000000,2018-02-09 01:43:50.000000,3,106,
1086,142.12,2018-02-06 12:57:00.000000,2018-02-07 19:33:01.000000,14,383,
1087,388.63,2018-02-06 13:34:00.000000,2018-02-09 03:13:27.000000,13,319,
1088,90.02,2018-02-06 14:48:00.000000,2018-02-09 07:51:08.000000,14,358,
1089,52.98,2018-02-06 15:25:00.000000,2018-02-08 10:49:09.000000,5,93,
1090,67.5,2018-02-06 16:02:00.000000,2018-02-09 03:54:30.000000,5,94,
1091,420.92,2018-02-06 16:39:00.000000,2018-02-08 08:02:00.000000,12,103,
1092,102.03,2018-02-06 17:16:00.000000,2018-02-08 13:20:53.000000,5,101,
1093,254.66,2018-02-06 18:30:00.000000,2018-02-07 20:38:07.000000,12,52,
1094,295.41,2018-02-06 19:07:00.000000,2018-02-08 18:50:10.000000,3,326,
1095,236.28,2018-02-06 19:44:00.000000,2018-02-08 19:06:51.000000,13,30,
1096,380.24,2018-02-06 20:21:00.000000,2018-02-09 13:01:06.000000,14,120,
1097,304.73,2018-02-06 21:35:00.000000,2018-02-09 14:22:05.000000,14,184,
1098,252.48,2018-02-06 22:49:00.000000,2018-02-09 09:06:52.000000,2,180,
1099,445.6,2018-02-06 23:26:00.000000,2018-02-08 07:45:57.000000,7,394,
1100,207.94,2018-02-07 00:36:00.000000,2018-02-09 11:14:33.000000,14,396,
1101,231.64,2018-02-07 01:12:00.000000,2018-02-09 08:09:45.000000,6,65,
1102,243.6,2018-02-07 01:48:00.000000,2018-02-08 09:32:36.000000,4,210,
1103,113.74,2018-02-07 02:24:00.000000,2018-02-08 03:02:58.000000,14,262,
1104,335.81,2018-02-07 03:36:00.000000,2018-02-09 18:55:52.000000,9,63,
1105,158.56,2018-02-07 04:12:00.000000,2018-02-09 19:43:21.000000,12,76,
1106,393.42,2018-02-07 04:48:00.000000,2018-02-09 19:28:29.000000,14,5,
1107,307.16,2018-02-07 06:36:00.000000,2018-02-08 19:22:34.000000,3,382,
1108,70.17,2018-02-07 07:12:00.000000,2018-02-09 21:02:45.000000,14,108,
1109,177.63,2018-02-07 08:24:00.000000,2018-02-08 15:16:21.000000,11,308,
1110,75.04,2018-02-07 09:00:00.000000,2018-02-08 09:47:24.000000,14,312,
1111,96.8,2018-02-07 09:36:00.000000,2018-02-09 19:55:32.000000,11,76,
1112,343.44,2018-02-07 10:12:00.000000,2018-02-09 03:13:03.000000,5,287,
1113,196.65,2018-02-07 10:48:00.000000,2018-02-09 04:39:29.000000,11,100,
1114,113.49,2018-02-07 12:36:00.000000,2018-02-09 14:03:30.000000,3,10,
1115,355.82,2018-02-07 13:48:00.000000,2018-02-08 20:14:22.000000,13,194,
1116,241.16,2018-02-07 14:24:00.000000,2018-02-09 12:24:04.000000,14,82,
1117,188.76,2018-02-07 15:00:00.000000,2018-02-09 11:58:09.000000,13,236,
